stk_id,rozsah_opravneni,psc,mesto,ulice,provozovatel,tel,mail,orp,okres,kraj,cenastk,cenaevkont,cenaemiseb,cenaemisen,pracovnidoba
3753,"OA, TRA, ZS",588 56,Telč,Radkovská 230,"Opravny Telč, a.s.",567213005,stk@opravnytelc.cz,Telč,Jihlava,Vysočina,800,300,500,700,"Po: 7:00-17:00, Út: 7:00-15:30, St: 7:00-17:00, Čt: 7:00-15:30, Pá: 7:00-12:00"
3754,"OA, ZS",619 00,Brno,Vídeňská 267/106d,STK BRNO s.r.o.,"547 212 875, 547 212 884",stkbrno@seznam.cz,Brno-město,Brno-město,Jihomoravský kraj,1100,550,990,990,"Po: 7:00-18:00, Út: 7:00-18:00, St: 7:00-18:00, Čt: 7:00-18:00, Pá: 7:00-18:00, So: 7:00-12:00"
3756,"OA, NA, TRA, ZS",625 00,Brno,Jihlavská 29,BĚLOHRADSKÝ spol. s r.o.,547 211 202,stk3756@seznam.cz,Brno-město,Brno-město,Jihomoravský kraj,990,500,950,950,"Po: 7:00-18:00, Út: 7:00-18:00, St: 7:00-18:00, Čt: 7:00-18:00, Pá: 7:00-18:00"
377,OA,618 00,Brno - Černovice,Olomoucká 1283/156c,INSPEKT CAR s.r.o.,603735482,inspektcar@seznam.cz,Brno-město,Brno-město,Jihomoravský kraj,1300,500,1200,1200,"Po: 7:30-18:00, Út: 7:30-18:00, St: 7:30-18:00, Čt: 7:30-18:00, Pá: 7:30-18:00"
3772,OA,614 00,Brno - Černovice,Olomoucká ul. č.p. 1292,STK Olomoucká s.r.o.,773770055,stkolomoucka@seznam.cz,Brno-město,Brno-město,Jihomoravský kraj,0,0,0,0,0
3806,"NA, TRA, ZS",790 01,Jeseník,U Bělidla 3/926,"PEMI CAR TEST, spol. s r.o.",584411104,pemi.car@tiscali.cz,Jeseník,Jeseník,Olomoucký kraj,0,0,0,0,0
3807,"NA, TRA, ZS",787 01,Šumperk,Žerotínova 63,TESTCAR s.r.o.,583212821,sumperk@testcar.cz,Šumperk,Šumperk,Olomoucký kraj,0,0,0,0,0
3809,"OA, TRA, ZS",792 01,Bruntál,Krnovská 16a,STK START CENTRUM BRUNTÁL s.r.o.,723342400,prijem@stkbruntal.cz,Bruntál,Bruntál,Moravskoslezský kraj,0,0,0,0,0
381,"OA, NA, TRA, ZS",747 07,Opava,Slavkovská 39,DM BETA s.r.o.,"553 625 056, 553 777 406",stk3810@centrum.cz,Opava,Opava,Moravskoslezský kraj,0,0,0,0,0
3811,"NA, TRA, ZS",735 06,Karviná,Bohumínská 1876,TKLAS Karviná s.r.o.,596382202,tklas@volny.cz,Karviná,Karviná,Moravskoslezský kraj,0,0,0,0,0
3812,"NA, TRA, ZS, ADR",750 13,Přerov,Lověšice 258/III,TESTCAR s.r.o.,581209536,prerov@testcar.cz,Přerov,Přerov,Olomoucký kraj,0,0,0,0,0
3814,"OA, NA, TRA, ZS",702 00,Ostrava,U Řeky 660,"STK-Tajga, Hrabová, s.r.o.","596 734 052, 596 734 053",stk@stk-tajga.cz,Ostrava,Ostrava-město,Moravskoslezský kraj,0,0,0,0,0
3816,"NA, TRA, ZS",742 21,Kopřivnice,Dělnická 831,TESTCAR s.r.o.,556802608,koprivnice@testcar.cz,Kopřivnice,Nový Jičín,Moravskoslezský kraj,0,0,0,0,0
3817,"NA, TRA",757 01,Valašské Meziříčí,Palackého 220,TESTCAR s.r.o.,571621251,valmez@testcar.cz,Valašské Meziříčí,Vsetín,Zlínský kraj,0,0,0,0,0
3818,"NA, TRA, ZS",779 00,Olomouc,Hamerská 883/5a,STK nákladních vozidel Olomouc s.r.o.,585311627,stk-olomouc@volny.cz,Olomouc,Olomouc,Olomoucký kraj,0,0,0,0,0
382,"OA, ZS",735 35,Horní Suchá,ul. 9. května 66,AUTO KLUB STONAVA v AČR,596422561,stk-3820@volny.cz,Havířov,Karviná,Moravskoslezský kraj,0,0,0,0,0
3822,"NA, TRA, ZS, ADR",739 25,Sviadnov,Ostravská 264,TESTCAR s.r.o.,558436315,sviadnov@testcar.cz,Frýdek-Místek,Frýdek-Místek,Moravskoslezský kraj,0,0,0,0,0
3823,"NA, TRA, ZS, ADR",702 00,Ostrava,Vítkovická 3258/9,TESTCAR s.r.o.,596635264,ostrava@testcar.cz,Ostrava,Ostrava-město,Moravskoslezský kraj,0,0,0,0,0
3825,"OA, ZS",748 01,Hlučín,Markvartovická 7,STK-Ostrava s.r.o.,595 042 786,hlucin@stk-ostrava.cz,Hlučín,Opava,Moravskoslezský kraj,0,0,0,0,0
3828,"OA, TRA, ZS",744 01,Frenštát pod Radhoštěm,Martinská čtvrť 1705,STK FREN s.r.o.,556836941,stkfren@seznam.cz,Frenštát pod Radhoštěm,Nový Jičín,Moravskoslezský kraj,0,0,0,0,0
383,"OA, TRA, ZS",794 01,Krnov,Ve Vrbině 4,VESTAP - výstavba domů a bytů s.r.o.,554611413,stkkrnov@seznam.cz,Krnov,Bruntál,Moravskoslezský kraj,0,0,0,0,0
3831,"OA, NA, TRA, ZS",792 01,Bruntál,Zahradní 1925/44a,"JV FOODS, spol. s r.o.",554713008,stk3831@seznam.cz,Bruntál,Bruntál,Moravskoslezský kraj,0,0,0,0,0
3832,"OA, ZS",734 01,Karviná,Za Splavem 884,"TKLAS Karviná, s.r.o.",596318844,tklas@volny.cz,Karviná,Karviná,Moravskoslezský kraj,0,0,0,0,0
3834,"OA, ZS",720 00,Ostrava,Krmelínská 13,STK - Ostrava s.r.o.,596728500,hrabova@stk-ostrava.cz,Ostrava,Ostrava-město,Moravskoslezský kraj,0,0,0,0,0
3808,"OA, ZS",702 00,Ostrava,Špálova 11,STK SAGITA spol. s r.o.,596136727,stksagitasro@volny.cz,Ostrava,Ostrava-město,Moravskoslezský kraj,1150,500,600,700,"Po: 7:00-18:00, Út: 7:00-15:00, St: 7:00-18:00, Čt: 7:00-15:00, Pá: 7:00-11:00"
3813,"OA, ZS",753 61,Hranice,Hranická 505,"ELEKTRO-LUMEN, s.r.o.",581 699 426 - 7,stk@el-lumen.cz,Hranice,Přerov,Olomoucký kraj,950,400,800,700,"Po: 7:00-16:00, Út: 7:00-16:00, St: 7:00-16:00, Čt: 7:00-16:00, Pá: 7:00-10:00"
3815,"OA, TRA, ZS",742 42,Šenov u Nového Jičína,Malostranská 579,STK RITZ s.r.o.,"556 701 228, 556 720 116",info@stk-novyjicin.cz,Nový Jičín,Nový Jičín,Moravskoslezský kraj,990,390,900,900,"Po: 7:00-17:00, Út: 7:00-17:00, St: 7:00-17:00, Čt: 7:00-17:00, Pá: 7:00-12:00"
3819,"OA, ZS",755 01,Vsetín,Bobrky 2270,CAR OK STK s.r.o.,571 411 024,carok.stk@tiscali.cz,Vsetín,Vsetín,Zlínský kraj,1200,400,700,700,"Po: 6:30-16:30, Út: 6:30-14:30, St: 6:30-16:30, Čt: 6:30-14:30, Pá: 6:30-12:30"
3821,"OA, ZS",735 32,Rychvald,Bohumínská 1806,"TEAM-MAAT, spol. s r.o.",596572214,stk3821@volny.cz,Bohumín,Karviná,Moravskoslezský kraj,1030,480,700,800,0
3824,"OA, TRA, ZS",739 61,Třinec,Frýdecká 272,STK Třinec s.r.o.,558996141,stk-trinec@seznam.cz,Třinec,Frýdek-Místek,Moravskoslezský kraj,850,350,600,750,"Po: 7:00-17:00, Út: 7:00-17:00, St: 7:00-17:00, Čt: 7:00-17:00, Pá: 7:00-12:00, So: 7:00-12:00"
3836,"OA, ZS",772 00,Olomouc - Hodolany,Smetanova 192,DIZIONARIO s.r.o.,585226100,info@stk-olomouc.cz,Olomouc,Olomouc,Olomoucký kraj,0,0,0,0,0
384,"OA, TRA, ZS",747 28,Štěpánkovice,Slezská 643,HARASIM s.r.o.,553675228,mharasim@stepankovice.cz,Kravaře,Opava,Moravskoslezský kraj,0,0,0,0,0
3843,"OA, ZS",779 00,Olomouc,Slavonínská 5,EURO - PROFICAR s.r.o.,585414608,stk.eurocar@seznam.cz,Olomouc,Olomouc,Olomoucký kraj,0,0,0,0,0
3848,"OA, ZS",742 21,Kopřivnice,Štefánikova 221/20,STK KOPR s.r.o.,556821690,stk5@seznam.cz,Kopřivnice,Nový Jičín,Moravskoslezský kraj,0,0,0,0,0
3849,"OA, ZS",738 02,Frýdek-Místek,17. listopadu 2269,MPS KONTROL s.r.o.,558431243,info@stk-frydekmistek.cz,Frýdek-Místek,Frýdek-Místek,Moravskoslezský kraj,0,0,0,0,0
3854,OA,737 01,Český Těšín,Frýdlanská 1978,KTS servis s.r.o.,734755200,stkceskytesin@seznam.cz,Karviná,Karviná,Moravskoslezský kraj,0,0,0,0,0
6203,TRA,266 88,Beroun,Na Máchovně 1270,STS BEROUN s.r.o.,311 625 992,lan@zt-beroun.cz,Beroun,Beroun,Středočeský kraj,0,0,0,0,0
6204,TRA,276 01,Mělník,Na Průhoně 3412,METALTECH s.r.o.,"315 628 666, 315 624  244",stk6204@seznam.cz,Mělník,Mělník,Středočeský kraj,0,0,0,0,0
625,TRA,274 01,Slaný,Pražská 244,Petr Suchopárek,723568462,stk@suchoparek.cz,Slaný,Kladno,Středočeský kraj,0,0,0,0,0
6302,TRA,391 43,Smilovy Hory,Stojslavice 4,"SJP, spol. s r.o.",381218613,sjp@cbox.cz,Tábor,Tábor,Jihočeský kraj,0,0,0,0,0
6304,TRA,382 32,Velešín,Netřebice 131,"REDD, s.r.o.",603714694,heral@tiscali.cz,Kaplice,Český Krumlov,Jihočeský kraj,0,0,0,0,0
6305,TRA,370 01,České Budějovice,Homole  198,STK - SME traktory s.r.o.,387203193,stktraktory@sendme.cz,České Budějovice,České Budějovice,Jihočeský kraj,0,0,0,0,0
6309,TRA,380 01,Dačice,parcela č. 530/6,AGILA spol. s.r.o.,384420012,agila.dacice@quick.cz,Dačice,Jindřichův Hradec,Jihočeský kraj,0,0,0,0,0
6311,TRA,386 01,Strakonice,Pracejovice 63 -areál DMP,"JIHOPLAST, s.r.o.",389 771 838,jihoplast@seznam.cz,Strakonice,Strakonice,Jihočeský kraj,0,0,0,0,0
6313,TRA,382 32,Netřebice,Na Humnech 632,REDD s.r.o.,384 721 017,e.heral@seznam.cz,Kaplice,Český Krumlov,Jihočeský kraj,0,0,0,0,0
6401,TRA,339 01,Klatovy,Dr.Sedláka 779/III,"STK AGRO, s.r.o.",376310627,stkagro@agrowest.com,Klatovy,Klatovy,Plzeňský kraj,0,0,0,0,0
6409,TRA,336 01,Blovice,Jarov č.p. 162,DEKRA CZ a.s.,371522754,info@stk-blovice.cz,Blovice,Plzeň-jih,Plzeňský kraj,0,0,0,0,0
6505,TRA,439 72,Krásný Dvůr,Krásný Dvůr 9,GRAND REKLAM s.r.o.,602236915,ing.v@seznam.cz,Podbořany,Louny,Ústecký kraj,0,0,0,0,0
6511,TRA,407 41,Děčín,Dobrná 130,Petr Kuhn,608909099,l.kuhnova@centrum.cz,Děčín,Děčín,Ústecký kraj,0,0,0,0,0
6602,TRA,503 22,Libčany,Libčany 93,"FERAL TK, spol. s r.o.",495585415,feral.tk@tiscali.cz,Hradec Králové,Hradec Králové,Královéhradecký kraj,0,0,0,0,0
6603,TRA,503 56,Hlušice,Hlušice 1,Střední škola technická a řemeslná,495 483 421,sou.hlusice@worldonline.cz,Nový Bydžov,Hradec Králové,Královéhradecký kraj,0,0,0,0,0
6604,TRA,569 42,Chornice,Trnavská 50,I. Českomorav. obch. společnost s.r.o.,461 322 068,cemos@seznam.cz,Moravská Třebová,Svitavy,Pardubický kraj,0,0,0,0,0
6611,TRA,516 01,Synkov-Slemeno,Synkov 86,"HJH, v.o.s.",603103844,hjh.vos@tiscali.cz,Rychnov nad Kněžnou,Rychnov nad Kněžnou,Královéhradecký kraj,0,0,0,0,0
6614,TRA,507 07,Úlibice,Úlibice 64,STK Jičín s.r.o.,493597454,stk.jicin@worldonline.cz,Jičín,Jičín,Královéhradecký kraj,0,0,0,0,0
6616,TRA,561 51,Letohrad,Orlice 282,Ing. Karel Maňas,724059122,karelmanas@centrum.cz,Žamberk,Ústí nad Orlicí,Pardubický kraj,0,0,0,0,0
6711,TRA,588 45,Dolní Cerekev,Dolní Cerekev 276,Z.T.K. - AGRO s.r.o.,777646497,stk6711@seznam.cz,Jihlava,Jihlava,Vysočina,0,0,0,0,0
6713,TRA,682 01,Vyškov,hosp.stř. Luleč-Rostěnice,SETRA STK s.r.o.,517 354 654,daval.l@worldonline.cz,Vyškov,Vyškov,Jihomoravský kraj,0,0,0,0,0
6714,TRA,664 53,Žatčany,Areál ZD Žatčany 28,TRAKTEC s.r.o.,602733276,tresime@seznam.cz,Židlochovice,Brno-venkov,Jihomoravský kraj,0,0,0,0,0
6717,TRA,591 01,Žďár nad Sázavou,Mělkovice 1,Agrovysočina a.s.,566615393,hana.jurackova@agro-merin.cz,Žďár nad Sázavou,Žďár nad Sázavou,Vysočina,0,0,0,0,0
6719,TRA,664 41,Troubsko,Zahradní 1a,AGROGEN spol. s r.o.,547 242 487,zelesice@agrogen.cz,Šlapanice,Brno-venkov,Jihomoravský kraj,0,0,0,0,0
6721,TRA,674 01,Třebíč,Žďárského 183,Střední průmyslová škola Třebíč,"568 840 237, 568 842 251",souztr@razdva.cz,Třebíč,Třebíč,Vysočina,0,0,0,0,0
6723,TRA,669 04,Znojmo,Přímětice 604,"Hájek a Peš s,r,o",603 879 847,stk67.23znojmo@seznam.cz,Znojmo,Znojmo,Jihomoravský kraj,0,0,0,0,0
6725,TRA,594 01,Velké Meziříčí,Horní Radslavice 51,VK TRAKTOR s.r.o.,566544434,vktraktor@seznam.cz,Velké Meziříčí,Žďár nad Sázavou,Vysočina,0,0,0,0,0
6726,TRA,691 25,Vranovice,"areál f. Agroklimus, Kopečky",SLUŽBY CARS s.r.o.,606134006,sluzbycars@seznam.cz,Pohořelice,Brno-venkov,Jihomoravský kraj,0,0,0,0,0
6732,TRA,664 34,Kuřim,"areál HERBASTAR s.r.o., Tišnovská 305",Ing. Karel Maňas,724059122,karelmanas@centrum.cz,Kuřim,Brno-venkov,Jihomoravský kraj,0,0,0,0,0
6738,TRA,687 23,Ostrožská lhota,Ostrožská Lhota 413,Ing. Karel Maňas,724059122,karelmanas@centrum.cz,Uherské Hradiště,Uherské Hradiště,Zlínský kraj,0,0,0,0,0
6739,TRA,763 16,Fryšták,Holešovská 454,NOVAAGROTIS s.r.o.,775460646,info@stk-traktory-frystak.cz,Zlín,Zlín,Zlínský kraj,0,0,0,0,0
6801,TRA,789 72,Dubicko,Družstevní 5,K-TRAKTOR s.r.o.,583449011,dubicka@dubicka.cz,Zábřeh,Šumperk,Olomoucký kraj,0,0,0,0,0
6802,TRA,751 31,Lipník nad Bečvou,Na Zelince 1293,"MOBIL expert, s.r.o.",602 735 415,mandak.laco@volny.cz,Lipník nad Bečvou,Přerov,Olomoucký kraj,0,0,0,0,0
681,TRA,783 11,Štěpánov,Horní 11,ECCO-TRAC s.r.o.,585 386 558,tiefenbach@centrum.cz,Olomouc,Olomouc,Olomoucký kraj,0,0,0,0,0
6811,TRA,750 00,Přerov,9.května-areál STS,ESTEKO Přerov v.o.s.,581204898,esteko@seznam.cz,Přerov,Přerov,Olomoucký kraj,0,0,0,0,0
6813,TRA,779 00,Olomouc,Pode Mlýnem 763/11,Pro - Truck servis Olomouc s.r.o.,731140142,jarda.kucera@centrum.cz,Olomouc,Olomouc,Olomoucký kraj,0,0,0,0,0
6814,TRA,753 01,Hranice,Tovární 605,ADR Logistik s.r.o.,777738599,davidrichter@seznam.cz,Hranice,Přerov,Olomoucký kraj,0,0,0,0,0
6815,TRA,748 01,Hlučín-Darkovičky,Jandova 39/68,Bc. Jan Fojtík,731154219,honza.fojtik@centrum.cz,Hlučín,Opava,Moravskoslezský kraj,0,0,0,0,0
3103,"NA, TRA",108 56,Praha 10,U vozovny 6,Dopravní podnik hl.m. Prahy a.s.,272704945,stk@dpp.cz,Praha,Praha,Hlavní město Praha,0,0,0,0,Pouze Nákladní a autobusy
3107,"NA, TRA, ZS",148 00,Praha 4,Dobronická 635,STK Kunratice spol. s r.o.,"261 112 399, 261 112 597",stk-kunratice-nakladni@dekra.cz,Praha,Praha,Hlavní město Praha,0,0,0,0,"Po: 6:00-15:00, Út: 6:00-14:30, St: 6:00-14:30, Čt: 6:00-14:30, Pá: 6:00-12:00"
3102,"OA, ZS",190 00,Praha 9,Spojovací 41,DEKRA CZ a.s.,284829315,stk-spojovaci@dekra.cz,Praha,Praha,Hlavní město Praha,1050,450,650,850,"Po: 7:00-18:00, Út: 7:00-18:00, St: 7:00-18:00, Čt: 7:00-18:00, Pá: 7:00-11:30"
3113,"OA, ZS",120 00,Praha 2,Fričova 13,PRONTO STK s.r.o.,222 564 115,stkpraha@stkpraha.cz,Praha,Praha,Hlavní město Praha,1100,400,690,990,"Po: 7:00-16:15, Út: 7:00-16:15, St: 7:00-16:15, Čt: 7:00-16:15, Pá: 7:00-13:00"
3119,"OA, ZS",153 00,Praha 5,Výpadová 1559,AUTO FEMAT s.r.o.,242 410 660-1,stk@femat-auto.cz,Praha,Praha,Hlavní město Praha,940,400,640,1040,"Po: 7:00-17:00, Út: 7:00-17:00, St: 7:00-17:00, Čt: 7:00-17:00, Pá: 7:00-17:00"
3124,"OA, TRA",184 00,Praha 8,Dopraváků 723/1,TEKOSO-STK spol.s r.o.,283085164,stk3124@seznam.cz,Praha,Praha,Hlavní město Praha,890,450,790,790,"Po: 7:00-17:00, Út: 7:00-17:00, St: 7:00-17:00, Čt: 7:00-17:00, Pá: 7:00-17:00"
3125,"OA, TRA",104 00,Praha 10 Uhřiněves,Podleská 1545/1,PETRA s.r.o.,267315085,stk3125@seznam.cz,Praha,Praha,Hlavní město Praha,890,400,790,890,"Po: 7:00-17:00, Út: 7:00-17:00, St: 7:00-17:00, Čt: 7:00-17:00, Pá: 7:00-17:00"
321,"OA, ZS",280 02,Kolín,Ovčárecká 509,Stanice technické kontroly Kolín spol. s r.o.,321724966,info@stkkolin.cz,Kolín,Kolín,Středočeský kraj,850,300,750,700,"Po: 6:00-17:00, Út: 6:00-17:00, St: 6:00-17:00, Čt: 6:00-17:00, Pá: 6:00-13:00"
3211,"OA, TRA, ZS",252 10,Mníšek pod Brdy,Nádražní 439,INTERAUTO s.r.o.,318592640,interauto@volny.cz,Černošice,Praha-západ,Středočeský kraj,800,300,800,800,"Po: 7:00-17:30, Út: 7:00-15:00, St: 7:00-17:30, Čt: 7:00-15:00"
3213,"OA, TRA, ZS",250 01,Brandýs nad Labem-Stará Boleslav,Zápská 2257,STK Centrum spol. s r.o.,326370055,stk@stkbrandys.cz,Brandýs nad Labem-Stará Boleslav,Praha-východ,Středočeský kraj,950,400,850,850,"Po: 6:00-20:00, Út: 6:00-20:00, St: 6:00-20:00, Čt: 6:00-20:00, Pá: 6:00-20:00"
3215,"OA, NA, TRA, ZS",278 01,Kralupy nad Vltavou,Přemyslova 431,STK Kralupy s.r.o.,315727897,info@stkkralupy.cz,Kralupy nad Vltavou,Mělník,Středočeský kraj,1000,400,1000,890,"Po: 7:00-18:00, Út: 7:00-18:00, St: 7:00-18:00, Čt: 7:00-18:00, Pá: 7:00-16:00"
3218,"OA, NA, TRA, ZS",293 06,Kosmonosy,Boleslavská 1042,BĚLOHRADSKÝ spol. s r.o.,326 327 567,stk3218@seznam.cz,Mladá Boleslav,Mladá Boleslav,Středočeský kraj,850,400,850,850,"Po: 7:00-17:00, Út: 7:00-17:00, St: 7:00-17:00, Čt: 7:00-17:00, Pá: 7:00-17:00"
3236,"OA, TRA, ZS",289 01,Dymokury,Nouzov 82,Karel Theer,325512484,stk.nouzov@seznam.cz,Poděbrady,Nymburk,Středočeský kraj,750,280,570,760,"Po: 7:00-17:00, Út: 8:00-15:30, St: 7:00-17:00, Čt: 8:00-15:30, Pá: 7:00-14:00   "
3237,"OA, ZS",258 01,Vlašim,Průmyslová 1851,STK Divišov s.r.o.,317855313,info@stkvlasim.cz; schovanek@seznam.cz,Vlašim,Benešov,Středočeský kraj,970,350,770,970,"Po: 7:00-19:00, Út: 7:00-19:00, St: 7:00-19:00, Čt: 7:00-19:00, Pá: 7:00-19:00, So: 8:00-18:00"
3302,"OA, NA, TRA, ZS",382 01,Český Krumlov,Dolní Třebonín 195,KOMAT - STK s.r.o.,380743853,stk@komat.cz,Český Krumlov,Český Krumlov,Jihočeský kraj,1000,400,800,800,"Po: 7:30-19:00, Út: 7:30-19:00, St: 7:30-19:00, Čt: 7:30-19:00, Pá: 7:30-14:00"
3303,"OA, ZS",386 01,Strakonice,Písecká 513,STK STRAKONICE s.r.o.,383 322 228,stk@srachta-autoservis.cz,Strakonice,Strakonice,Jihočeský kraj,800,330,600,800,"Po: 6:00-15:30, Út: 6:00-15:30, St: 6:00-17:30, Čt: 6:00-15:30, Pá: 6:00-13:00"
3304,"OA, NA, TRA, ZS, ADR",391 02,Sezimovo Ústí,Pod Kovosvitem 1135,STK Sezimovo Ústí spol. s r.o.,381 291 277,stksu@seznam.cz,Tábor,Tábor,Jihočeský kraj,900,400,900,1000,"Po: 7:00-16:00, Út: 7:00-16:00, St: 7:00-16:00, Čt: 7:00-16:00, Pá: 7:00-14:00"
3305,"OA, TRA, ZS",390 02,Tábor,Měšická 1993,"PETA servis, spol. s r.o.",381 254 670,stkpeta@volny.cz,Tábor,Tábor,Jihočeský kraj,900,400,800,800,"Po: 7:00-16:00, Út: 7:00-16:00, St: 7:00-17:30, Čt: 7:00-16:00, Pá: 7:00-14:00"
3306,"OA, ZS",370 01,České Budějovice,Rudolfovská 17,"VOŠ, SPŠ automobilní a technická",386 356 589,stk@spsautocb.cz,České Budějovice,České Budějovice,Jihočeský kraj,680,300,350,650,"Po: 7:00-18:00, Út: 7:00-18:00, St: 7:00-18:00, Čt: 7:00-18:00, Pá: 7:00-16:00"
3307,"OA, NA, TRA, ZS",370 01,České Budějovice,Pekárenská 77,"STK České Budějovice, s.r.o.",389 009 190-4,stk.cb@seznam.cz,České Budějovice,České Budějovice,Jihočeský kraj,900,690,450,450,"Po: 6:00-22:00, Út: 6:00-22:00, St: 6:00-22:00, Čt: 6:00-22:00, Pá: 6:00-18:00"
3308,"OA, TRA, ZS",377 02,Jindřichův Hradec,Jarošovská 869/II,AR PARTNER s.r.o.,384321006,stk@arpartnerjh.cz,Jindřichův Hradec,Jindřichův Hradec,Jihočeský kraj,850,400,650,700,"Po: 6:00-17:00, Út: 6:00-17:00, St: 6:00-17:00, Čt: 6:00-17:00, Pá: 6:00-17:00, So: 8:00-12:00"
3408,"OA, TRA, ZS",346 01,Horšovský Týn,Nádražní 70,AUTO V-S spol. s.r.o.,379422728,stkhtyn@seznam.cz,Horšovský Týn,Domažlice,Plzeňský kraj,1000,450,800,800,"Po: 7:00-16:30, Út: 7:00-16:30, St: 7:00-16:30, Čt: 7:00-16:30, Pá: 7:00-13:00, So: 7:00-12:00"
3413,"OA, NA, TRA, ZS",326 00,Plzeň,Koterovská 156a,PLZEŇSKÁ STK s.r.o.,377241224,suchy@stk-plzen.cz,Plzeň-město,Plzeň-město,Plzeňský kraj,940,520,830,930,"Po: 6:00-17:00, Út: 6:00-17:00, St: 6:00-17:00, Čt: 6:00-17:00, Pá: 6:00-17:00"
3414,"OA, ZS",336 01,Blovice,Fügnerova 404,DEKRA CZ a.s.,371522754,info@stk-blovice.cz,Blovice,Plzeň-jih,Plzeňský kraj,850,400,600,730,"Po: 7:00-17:00, Út: 7:00-16:00, St: 7:00-17:00, Čt: 7:00-16:00, Pá: 7:00-12:00"
3415,"OA, NA, TRA, ZS, ADR",331 51,Kaznějov,Rybnice 155,STK Rybnice s.r.o.,373300539,uteseny@stk-rybnice.cz,Kralovice,Plzeň-sever,Plzeňský kraj,900,450,700,700,"Po: 6:00-21:00, Út: 6:00-21:00, St: 6:00-21:00, Čt: 6:00-21:00, Pá: 7:00-12:00"
3212,"OA, TRA, ZS",269 01,Rakovník II,Luženská 1992,AUTOFIJA s.r.o.,313512332,autofija@tiscali.cz,Rakovník,Rakovník,Středočeský kraj,800,350,600,700,"Po: 6:00-18:00, Út: 6:00-18:00, St: 6:00-18:00, Čt: 6:00-18:00, Pá: 6:00-18:00, So: 8:00-12:00, Ne: 8:00-12:00"
3428,"OA, TRA, ZS",357 35,Chodov,Vintířovská 1119,Chodovská STK s.r.o.,"602 449 989, 352 665 111",stkchodov@seznam.cz,Sokolov,Sokolov,Karlovarský kraj,1150,450,600,800,"Po: 7:30-18:00, Út: 7:30-18:00, St: 7:30-18:00, Čt: 7:30-18:00, Pá: 7:30-18:00"
3429,"OA, ZS",352 01,Aš,Anglická 2863,AUTO - O.K. s.r.o.,354595268,as@autook.cz,Aš,Cheb,Karlovarský kraj,980,450,680,0,"Po: 7:00-17:00, Út: 7:00-16:00, St: 7:00-17:00, Čt: 7:00-16:00, Pá: 7:00-15:00"
343,"OA, ZS",339 01,Klatovy,K Letišti 670,RAMALE s.r.o.,376313906,stk@autorb.cz,Klatovy,Klatovy,Plzeňský kraj,900,350,700,900,"Po: 7:00-17:00, Út: 7:00-17:00, St: 7:00-17:00, Čt: 7:00-17:00, Pá: 7:00-17:00"
3431,"OA, NA, TRA, ZS",348 02,Bor,Plzeňská 667,Miroslav Mansfeld,374625727,stk.mansfeld@atlas.cz,Tachov,Tachov,Plzeňský kraj,900,350,600,850,"Po: 7:00-18:00, Út: 7:00-18:00, St: 7:00-18:00, Čt: 7:00-18:00, Pá: 7:00-18:00, So: 7:00-12:00"
3512,"OA, NA, TRA, ZS",473 01,Nový Bor,Liberecká 558,KLIMEX s.r.o.,487754637,novy.bor@stkcl.cz,Nový Bor,Česká Lípa,Liberecký kraj,880,420,0,720,"Po: 7:00-16:00, Út: 7:00-16:00, St: 7:00-16:00, Čt: 7:00-16:00, Pá: 7:00-17:00"
3514,"OA, NA, TRA, ZS",438 01,Žatec,U Oharky 3093,"Stanice technické kontroly Žatec,s.r.o",415711258,info@stkzatec.cz,Žatec,Louny,Ústecký kraj,1100,400,600,900,"Po: 6:30-16:00, Út: 6:30-16:00, St: 6:30-16:00, Čt: 6:30-16:00, Pá: 6:30-12:00"
3516,"OA, NA, TRA, ZS",400 02,Ústí nad Labem,Hrbovická 2,Terri s.r.o.,475601147,stk.usti@terri.cz,Ústí nad Labem,Ústí nad Labem,Ústecký kraj,950,400,650,800,"Po: 6:30-17:30, Út: 6:30-17:30, St: 6:30-17:30, Čt: 6:30-17:30, Pá: 6:30-14:30"
3517,"OA, ZS",466 05,Jablonec nad Nisou,Želivského 1,eSTéKá spol. s r.o.,483312131,esteka.jbc@volny.cz,Jablonec nad Nisou,Jablonec nad Nisou,Liberecký kraj,990,390,600,800,"Po: 7:00-17:00, Út: 7:00-15:30, St: 7:00-17:00, Čt: 7:00-15:30, Pá: 7:00-12:00"
3518,"OA, NA, TRA, ZS",466 05,Jablonec nad Nisou,Belgická 5061,DEKRA CZ a.s.,480003607,jablonecka.stk@seznam.cz,Jablonec nad Nisou,Jablonec nad Nisou,Liberecký kraj,980,400,600,900,"Po: 7:00-15:30, Út: 7:00-15:30, St: 7:00-15:30, Čt: 7:00-15:30, Pá: 7:00-12:30"
3529,"OA, ZS",460 01,Liberec XI-Růžodol I,Londýnská 590/85,KLIMEX s.r.o.,485108325,liberec@stkcl.cz,Liberec,Liberec,Liberecký kraj,960,450,820,890,"Po: 7:00-16:00, Út: 7:00-16:00, St: 7:00-17:00, Čt: 7:00-16:00, Pá: 7:00-16:00"
353,"OA, TRA, ZS",463 43,Český Dub,Sobotice 15,Jan Červa,485147104,info@stk-ceskydub.cz,Liberec,Liberec,Liberecký kraj,950,400,600,800,"Po: 7:30-16:00, Út: 7:30-16:00, St: 7:30-16:00, Čt: 7:30-16:00, Pá: 7:30-16:00, So: 8:00-12:00"
